available	categoryId	currencyId	delivery	description	id	name	oldprice	param	pickup	price	store	vendor
1	1295	RUB	true	155-02-RTA-01-KBM Сапоги, пол женский, черный, верх Натуральная кожа, подкладка Евромех	155-02-RTA-01-KBM	Материал	16999.00 RUB	Натуральная кожа	true	9999.00 RUB	true	calipso
1	1295	RUB	true	155-04-RTA-01-CBM Сапоги, пол женский, Черный, верх Спилок, подкладка Евромех	155-04-RTA-01-CBM	Материал	14999.00 RUB	Спилок	true	7499.00 RUB	true	calipso
1	1295	RUB	true	155-04-RTA-01-KB Сапоги, пол женский, Черный, верх Натуральная кожа, подкладка Байка	155-04-RTA-01-KB	Материал	12999.00 RUB	Натуральная кожа	true	7499.00 RUB	true	calipso
1	1295	RUB	true	155-04-RTA-01-KBM Сапоги, пол женский, Черный, верх Натуральная кожа, подкладка Евромех	155-04-RTA-01-KBM	Материал	14999.00 RUB	Натуральный велюр	true	7499.00 RUB	true	calipso
1	1268	RUB	true	158-01-RMN-01-KM Обувь Ботинки мужские спортивные мех Черный верх Натуральная кожа. подкладка Мех.	158-01-RMN-01-KM	Материал	7499.00 RUB	Натуральная кожа	true	2499.00 RUB	true	calipso
1	1274	RUB	true	159-01-ZC-07-VK Лоферы, пол женский, зеленый, верх Натуральный велюр, подкладка Натуральная кожа	159-01-ZC-07-VK	Материал	8999.00 RUB	Натуральный велюр	true	4999.00 RUB	true	calipso
1	1256	RUB	true	159-02-ZC-01-VK Ботинки, пол женский, черный, верх Натуральный велюр, подкладка Натуральная кожа	159-02-ZC-01-VK	Материал	8999.00 RUB	Натуральный велюр	true	3469.00 RUB	true	calipso
1	1256	RUB	true	159-02-ZC-15-VK Ботинки, пол женский, серый, верх Натуральный велюр, подкладка Натуральная кожа	159-02-ZC-15-VK	Материал	8999.00 RUB	Натуральный велюр	true	4999.00 RUB	true	calipso
1	1256	RUB	true	159-07-ZC-03-KK Полуботинки, пол женский, бежевый, верх Натуральная кожа, подкладка Натуральная кожа	159-07-ZC-03-KK	Материал	8999.00 RUB	Натуральная кожа	true	4499.00 RUB	true	calipso
1	1274	RUB	true	160-01-GL-03-KK Туфли открытые, пол женский, бежевый, верх Натуральная кожа, подкладка Натуральная кожа	160-01-GL-03-KK	Материал	8499.00 RUB	Натуральная кожа	true	2549.00 RUB	true	calipso
1	1276	RUB	true	160-01-ZC-01-VB Ботинки, пол женский, черный, верх Натуральный велюр, подкладка Байка	160-01-ZC-01-VB	Материал	9999.00 RUB	Натуральный велюр	true	4999.00 RUB	true	calipso
1	1255	RUB	true	162-01-TBS-16-TK Обувь Полуботинки женские спортивные Синий верх Текстиль. подкладка Натуральная кожа.	162-01-TBS-16-TK	Материал	5999.00 RUB	Текстиль	true	1499.00 RUB	true	calipso
1	1274	RUB	true	163-02-GL-10-KK Туфли, пол женский, розовый, верх Натуральная кожа, подкладка Натуральная кожа	163-02-GL-10-KK	Материал	8499.00 RUB	Натуральная кожа	true	2469.00 RUB	true	calipso
1	1255	RUB	true	163-02-SG-01-IP Полуботинки, пол женский, черный, верх Искусственный лак, подкладка Искусственная кожа	163-02-SG-01-IP	Материал	6499.00 RUB	Искусственный лак	true	3249.00 RUB	true	calipso
1	1269	RUB	true	165-02-ZC-04-KK Босоножки, пол женский, красный, верх Натуральная кожа, подкладка Натуральная кожа	165-02-ZC-04-KK	Материал	8499.00 RUB	Натуральная кожа	true	2549.00 RUB	true	calipso
1	1269	RUB	true	168-02-ZC-01-VK Босоножки, пол женский, черный, верх Натуральный велюр, подкладка Натуральная кожа	168-02-ZC-01-VK	Материал	7999.00 RUB	Натуральный велюр	true	2399.00 RUB	true	calipso
1	1258	RUB	true	169-04-GL-06-KK Полуботинки, пол женский, белый, верх Натуральная кожа, подкладка Натуральная кожа	169-04-GL-06-KK	Материал	8499.00 RUB	Натуральная кожа	true	2549.00 RUB	true	calipso
1	1258	RUB	true	169-04-GL-10-KK Полуботинки, пол женский, розовый, верх Натуральная кожа, подкладка Натуральная кожа	169-04-GL-10-KK	Материал	8499.00 RUB	Натуральная кожа	true	2549.00 RUB	true	calipso
1	1265	RUB	true	170-01-IG-10-PT Обувь Полуботинки женские прочие Розовый+белый верх Искусcтвенная кожа. подкладка Текстиль.	170-01-IG-10-PT	Материал	3999.00 RUB	Искусственная кожа	true	999.00 RUB	true	calipso
1	1265	RUB	true	170-01-IG-23-PT Обувь Полуботинки женские прочие Сиреневый+Серебро верх Искусcтвенная кожа. подкладка Текстиль.	170-01-IG-23-PT	Материал	3999.00 RUB	Искусственная кожа	true	999.00 RUB	true	calipso
1	1276	RUB	true	170-02-TAL-01-DM Ботинки, пол женский, черный, верх Дубленка, подкладка Натуральный мех	170-02-TAL-01-DM	Материал	10999.00 RUB	Натуральная кожа	true	5499.00 RUB	true	calipso
1	1276	RUB	true	170-02-TAL-01-NM Ботинки, пол женский, черный, верх Натуральный нубук, подкладка Натуральный мех	170-02-TAL-01-NM	Материал	10999.00 RUB	Натуральный нубук	true	5499.00 RUB	true	calipso
1	1276	RUB	true	170-02-TAL-03-NM Ботинки, пол женский, бежевый, верх Натуральный нубук, подкладка Натуральный мех	170-02-TAL-03-NM	Материал	10999.00 RUB	Натуральный нубук	true	5499.00 RUB	true	calipso
1	1276	RUB	true	170-03-TAL-01-KM Ботинки, пол женский, черный, верх Натуральная кожа, подкладка Натуральный мех	170-03-TAL-01-KM	Материал	11499.00 RUB	Натуральная кожа	true	5749.00 RUB	true	calipso
1	1276	RUB	true	170-03-TAL-01-NM Ботинки, пол женский, черный, верх Натуральный нубук, подкладка Натуральный мех	170-03-TAL-01-NM	Материал	11499.00 RUB	Натуральный нубук	true	5749.00 RUB	true	calipso
1	1276	RUB	true	170-04-TAL-01-KM Ботинки, пол женский, черный, верх Натуральная кожа, подкладка Натуральный мех	170-04-TAL-01-KM	Материал	10999.00 RUB	Натуральная кожа	true	5499.00 RUB	true	calipso
1	1276	RUB	true	170-04-TAL-15-KM Ботинки, пол женский, серый, верх Натуральная кожа, подкладка Натуральный мех	170-04-TAL-15-KM	Материал	10999.00 RUB	Натуральная кожа	true	5499.00 RUB	true	calipso
1	1276	RUB	true	170-05-TAL-01-KM Ботинки, пол женский, черный, верх Натуральная кожа, подкладка Натуральный мех	170-05-TAL-01-KM	Материал	10999.00 RUB	Натуральная кожа	true	5499.00 RUB	true	calipso
1	1290	RUB	true	171-01-TON-01-DM Полусапоги, пол женский, черный, верх Дубленка, подкладка Натуральный мех	171-01-TON-01-DM	Материал	12999.00 RUB	Натуральная кожа	true	6499.00 RUB	true	calipso
1	1290	RUB	true	171-01-TON-12-DM Полусапоги, пол женский, серебристый, верх Дубленка, подкладка Натуральный мех	171-01-TON-12-DM	Материал	12999.00 RUB	Натуральная кожа	true	6499.00 RUB	true	calipso
1	1256	RUB	true	174-01-ZC-01-VK Ботильоны, пол женский, черный, верх Натуральный велюр, подкладка Натуральная кожа	174-01-ZC-01-VK	Материал	11999.00 RUB	Натуральный велюр	true	7499.00 RUB	true	calipso
1	1276	RUB	true	174-03-ZC-01-KK Ботинки, пол женский, черный, верх Натуральная кожа, подкладка Натуральная кожа	174-03-ZC-01-KK	Материал	12999.00 RUB	Натуральная кожа	true	6499.00 RUB	true	calipso
1	1276	RUB	true	174-03-ZC-15-KK Ботинки, пол женский, серый, верх Натуральная кожа, подкладка Натуральная кожа	174-03-ZC-15-KK	Материал	12999.00 RUB	Натуральная кожа	true	4999.00 RUB	true	calipso
1	1269	RUB	true	176-02-IG-14-PP Обувь Туфли женские открытые ремешковые Желтый верх Искусcтвенная кожа. подкладка Искусcтвенная кожа.	176-02-IG-14-PP	Материал	4499.00 RUB	Искусственная кожа	true	1349.00 RUB	true	calipso
1	1269	RUB	true	176-02-IG-17-PP Обувь Туфли женские открытые ремешковые Голубой верх Искусcтвенная кожа. подкладка Искусcтвенная кожа.	176-02-IG-17-PP	Материал	4499.00 RUB	Искусственная кожа	true	1349.00 RUB	true	calipso
1	1274	RUB	true	177-16-IG-01-PP Туфли, пол женский, черный, верх Искусственная кожа, подкладка Искусственная кожа	177-16-IG-01-PP	Материал	4999.00 RUB	Искусственная кожа	true	2999.00 RUB	true	calipso
1	1269	RUB	true	180-07-IG-01-TP Обувь Туфли женские открытые ремешковые Черный верх Текстиль. подкладка Искусcтвенная кожа.	180-07-IG-01-TP	Материал	4999.00 RUB	Текстиль	true	1499.00 RUB	true	calipso
1	1269	RUB	true	180-07-IG-03-TP Обувь Туфли женские открытые ремешковые Бежевый верх Текстиль. подкладка Искусcтвенная кожа.	180-07-IG-03-TP	Материал	4999.00 RUB	Текстиль	true	1499.00 RUB	true	calipso
1	1269	RUB	true	180-10-IG-03-PP Обувь Туфли женские открытые ремешковые Бежевый+Черный верх Искусcтвенная кожа. подкладка Искусcтвенная кожа.	180-10-IG-03-PP	Материал	4999.00 RUB	Искусственная кожа	true	1499.00 RUB	true	calipso
1	1255	RUB	true	181-01-IG-36-PT Обувь Полуботинки женские прочие Мятный верх Искусcтвенная кожа. подкладка Текстиль.	181-01-IG-36-PT	Материал	4499.00 RUB	Искусственная кожа	true	1349.00 RUB	true	calipso
1	1269	RUB	true	183-01-IG-07-PP Обувь Сабо женские Зеленый верх Искусcтвенная кожа. подкладка Искусcтвенная кожа.	183-01-IG-07-PP	Материал	4499.00 RUB	Искусственная кожа	true	999.00 RUB	true	calipso
1	1269	RUB	true	184-01-IG-06-PP Обувь Туфли женские открытые ремешковые Белый верх Искусcтвенная кожа. подкладка Искусcтвенная кожа.	184-01-IG-06-PP	Материал	4499.00 RUB	Искусственная кожа	true	1349.00 RUB	true	calipso
1	1269	RUB	true	184-01-IG-16-PP Обувь Туфли женские открытые ремешковые Синий верх Искусcтвенная кожа. подкладка Искусcтвенная кожа.	184-01-IG-16-PP	Материал	4499.00 RUB	Искусственная кожа	true	1299.00 RUB	true	calipso
1	1269	RUB	true	195-02-IG-01-PP Обувь Туфли женские открытые ремешковые Черный верх Искусcтвенная кожа. подкладка Искусcтвенная кожа.	195-02-IG-01-PP	Материал	4499.00 RUB	Искусственная кожа	true	1349.00 RUB	true	calipso
1	1408	RUB	true	196-01-BUI-05-TT Тапочки, пол женский, бордовый, верх Текстиль, подкладка Текстиль	196-01-BUI-05-TT	Материал		Текстиль	true	2499.00 RUB	true	velvet
1	1408	RUB	true	196-01-BUI-16-TT Тапочки, пол женский, синий, верх Текстиль, подкладка Текстиль	196-01-BUI-16-TT	Материал		Текстиль	true	2499.00 RUB	true	velvet
1	1269	RUB	true	198-01-IG-14-PP Обувь Туфли женские с открытой носочной и пяточной частями Желтый верх Искусcтвенная кожа. подкладка Искусcтвенная кожа.	198-01-IG-14-PP	Материал	4499.00 RUB	Искусственная кожа	true	1349.00 RUB	true	calipso
1	1269	RUB	true	198-01-IG-17-PP Обувь Туфли женские с открытой носочной и пяточной частями Голубой верх Искусcтвенная кожа. подкладка Искусcтвенная кожа.	198-01-IG-17-PP	Материал	4499.00 RUB	Искусственная кожа	true	1349.00 RUB	true	calipso
1	1274	RUB	true	201-02-BLL-10-KP Туфли жен, пол женский, пудра, верх Натуральная кожа, подкладка Искусственная кожа	201-02-BLL-10-KP	Материал	6999.00 RUB	Натуральная кожа	true	2099.00 RUB	true	velvet
1	1274	RUB	true	202-02-BLL-03-NP Туфли жен, пол женский, бежевый, верх Натуральный нубук, подкладка Искусственная кожа	202-02-BLL-03-NP	Материал	6999.00 RUB	Натуральный нубук	true	1999.00 RUB	true	velvet
1	1280	RUB	true	203-010986-354 Сумка Жен., цвет: черный 34х11х25 см, верх: Натуральная кожа, пр-ль: РОССИЯ	203-010986-354	Материал	10999.00 RUB	Натуральная кожа	true	3999.00 RUB	true	calipso
1	1276	RUB	true	203-05-RTA-01-CM Ботинки, пол женский, черный, верх Спилок, подкладка Натуральный мех	203-05-RTA-01-CM	Материал	12999.00 RUB	Спилок	true	7799.00 RUB	true	calipso
1	1276	RUB	true	203-07-RTA-01-KB Ботинки, пол женский, черный, верх Натуральная кожа, подкладка Байка	203-07-RTA-01-KB	Материал	5999.00 RUB	Натуральная кожа	true	4199.00 RUB	true	calipso
1	1276	RUB	true	203-07-RTA-01-KM Ботинки, пол женский, черный, верх Натуральная кожа, подкладка Натуральный мех	203-07-RTA-01-KM	Материал	12999.00 RUB	Натуральная кожа	true	7799.00 RUB	true	calipso
1	1280	RUB	true	203-150986-354 Сумка Жен., цвет: серый 34х11х25 см, верх: Натуральная кожа, пр-ль: РОССИЯ	203-150986-354	Материал	10999.00 RUB	Натуральная кожа	true	3999.00 RUB	true	calipso
1	1256	RUB	true	203-42-RTA-01-CB Ботильоны, пол женский, черный, верх Спилок, подкладка Байка	203-42-RTA-01-CB	Материал	9999.00 RUB	Спилок	true	4499.00 RUB	true	velvet
1	1256	RUB	true	203-42-RTA-01-KB Ботильоны, пол женский, черный, верх Натуральная кожа, подкладка Байка	203-42-RTA-01-KB	Материал	9999.00 RUB	Натуральная кожа	true	6999.00 RUB	true	calipso
1	1256	RUB	true	203-42-RTA-01-KM Ботильоны, пол женский, черный, верх Натуральная кожа, подкладка Натуральный мех	203-42-RTA-01-KM	Материал	12999.00 RUB	Натуральная кожа	true	7799.00 RUB	true	calipso
1	1295	RUB	true	203-43-HR-01-KB Сапоги, пол женский, черный, верх Натуральная кожа, подкладка Байка	203-43-HR-01-KB	Материал	14999.00 RUB	Натуральная кожа	true	7499.00 RUB	true	calipso
1	1295	RUB	true	203-43-RTA-05-CBM Сапоги, пол женский, бордовый, верх Спилок, подкладка Евромех	203-43-RTA-05-CBM	Материал	12999.00 RUB	Спилок	true	6499.00 RUB	true	calipso
1	1295	RUB	true	203-43-RTA-07-CBM Сапоги, пол женский, зеленый, верх Спилок, подкладка Евромех	203-43-RTA-07-CBM	Материал	12999.00 RUB	Спилок	true	6499.00 RUB	true	calipso
1	1256	RUB	true	203-47-HR-01-CM Ботильоны, пол женский, черный, верх Спилок, подкладка Натуральный мех	203-47-HR-01-CM	Материал	10999.00 RUB	Спилок	true	5499.00 RUB	true	calipso
1	1276	RUB	true	204-04-IG-11-PU Обувь Ботинки женские деми Золото верх Искусcтвенная кожа. подкладка Без подкладки.	204-04-IG-11-PU	Материал	6499.00 RUB	Искусственная кожа	true	1999.00 RUB	true	calipso
1	1276	RUB	true	204-04-IG-16-PU Обувь Ботинки женские деми Синий верх Искусcтвенная кожа. подкладка Без подкладки.	204-04-IG-16-PU	Материал	6499.00 RUB	Искусственная кожа	true	1999.00 RUB	true	calipso
1	1269	RUB	true	206-20-BLL-01-IP Сандалии, пол женский, черный, верх Искусственный лак, подкладка Искусственная кожа	206-20-BLL-01-IP	Материал	2999.00 RUB	Искусственный лак	true	899.00 RUB	true	velvet
1	1269	RUB	true	206-20-BLL-10-IP Сандалии, пол женский, пудра, верх Искусственный лак, подкладка Искусственная кожа	206-20-BLL-10-IP	Материал	2999.00 RUB	Искусственный лак	true	899.00 RUB	true	velvet
1	1266	RUB	true	207-02-HF-06-PP Обувь Туфли женские открытые ремешковые Белый+серебро верх Искусcтвенная кожа. подкладка Искусcтвенная кожа.	207-02-HF-06-PP	Материал	2999.00 RUB	Искусственная кожа	true	899.00 RUB	true	calipso
1	1281	RUB	true	207-03-HR-14-KK Сабо, пол женский, желтый, верх Натуральная кожа, подкладка Натуральная кожа	207-03-HR-14-KK	Материал	8499.00 RUB	Натуральная кожа	true	2469.00 RUB	true	calipso
1	1280	RUB	true	208-150986-354 Сумка Жен., цвет: серый 32х10х22 см, верх: Натуральная кожа, пр-ль: РОССИЯ	208-150986-354	Материал	12999.00 RUB	Натуральная кожа	true	4499.00 RUB	true	calipso
1	1276	RUB	true	209-01-TDK-01-KM Ботинки, пол женский, черный, верх Натуральная кожа, подкладка Натуральный мех	209-01-TDK-01-KM	Материал	14499.00 RUB	Натуральная кожа	true	8699.00 RUB	true	calipso
1	1308	RUB	true	211-01-RGL-01-KM Ботинки, пол мужской, черный, верх Натуральная кожа, подкладка Натуральный мех	211-01-RGL-01-KM	Материал	7999.00 RUB	Натуральная кожа	true	3999.00 RUB	true	calipso
1	1308	RUB	true	211-01-RGL-01-KW Ботинки, пол мужской, черный, верх Натуральная кожа, подкладка Шерсть	211-01-RGL-01-KW	Материал	8999.00 RUB	Натуральная кожа	true	5399.00 RUB	true	calipso
1	1308	RUB	true	211-01-RGL-02-KM Ботинки, пол мужской, коричневый, верх Натуральная кожа, подкладка Натуральный мех	211-01-RGL-02-KM	Материал	9499.00 RUB	Натуральная кожа	true	5699.00 RUB	true	calipso
1	1308	RUB	true	211-01-RGL-16-NM Ботинки, пол мужской, синий, верх Натуральный нубук, подкладка Натуральный мех	211-01-RGL-16-NM	Материал	7999.00 RUB	Натуральный нубук	true	3999.00 RUB	true	calipso
1	1308	RUB	true	211-01-RSH-01-NB Обувь Ботинки мужские спортивные деми Черный верх Натуральная кожа. подкладка Байка.	211-01-RSH-01-NB	Материал	7499.00 RUB	Натуральный нубук	true	2999.00 RUB	true	calipso
1	1275	RUB	true	212-01-BBR-10-PP Балетки, пол женский, розовый, верх Искусственная кожа, подкладка Искусственная кожа	212-01-BBR-10-PP	Материал	2999.00 RUB	Искусственная кожа	true	899.00 RUB	true	moleca
1	1280	RUB	true	212-031286-372 Сумка Жен., цвет: бежевый 27х16х21 см, верх: Искусственная кожа, пр-ль: КИТАЙ	212-031286-372	Материал	4499.00 RUB	Искусственная кожа	true	2249.00 RUB	true	calipso
1	1280	RUB	true	212-171286-372 Сумка Жен., цвет: голубой 27х16х21 см, верх: Искусственная кожа, пр-ль: КИТАЙ	212-171286-372	Материал	4499.00 RUB	Искусственная кожа	true	2249.00 RUB	true	calipso
1	1266	RUB	true	213-03-HF-11-PP Обувь Туфли женские открытые ремешковые Золото верх Искусcтвенная кожа. подкладка Искусcтвенная кожа.	213-03-HF-11-PP	Материал	3499.00 RUB	Искусственная кожа	true	999.00 RUB	true	calipso
1	1281	RUB	true	217-04-HR-04-VK Сабо, пол женский, красный, верх Натуральный велюр, подкладка Натуральная кожа	217-04-HR-04-VK	Материал	8499.00 RUB	Натуральный велюр	true	2469.00 RUB	true	calipso
1	1269	RUB	true	217-18-BLL-03-IP Босоножки, пол женский, бежевый, верх Искусственный лак, подкладка Искусственная кожа	217-18-BLL-03-IP	Материал	4499.00 RUB	Искусственный лак	true	1349.00 RUB	true	velvet
1	1269	RUB	true	217-18-BLL-17-IP Босоножки, пол женский, голубой, верх Искусственный лак, подкладка Искусственная кожа	217-18-BLL-17-IP	Материал	4499.00 RUB	Искусственный лак	true	1349.00 RUB	true	velvet
1	1269	RUB	true	218-18-BLL-10-IP Босоножки, пол женский, пудра, верх Искусственный лак, подкладка Искусственная кожа	218-18-BLL-10-IP	Материал	4499.00 RUB	Искусственный лак	true	1349.00 RUB	true	velvet
1	1308	RUB	true	219-01-RSH-01-NM Обувь Полуботинки мужские спортивные Черный верх Натуральная кожа. подкладка Мех.	219-01-RSH-01-NM	Материал	7999.00 RUB	Натуральный нубук	true	2499.00 RUB	true	calipso
1	1308	RUB	true	220-01-RSH-01-NM Обувь Ботинки мужские спортивные мех Черный верх Натуральная кожа. подкладка Мех.	220-01-RSH-01-NM	Материал	7999.00 RUB	Натуральный нубук	true	2499.00 RUB	true	calipso
1	1308	RUB	true	221-01-TFF-01-KM Ботинки, пол мужской, черный, верх Натуральная кожа, подкладка Байка	221-01-TFF-01-KM	Материал	10999.00 RUB	Натуральная кожа	true	6599.00 RUB	true	calipso
1	1308	RUB	true	221-01-TFF-02-KM Ботинки, пол мужской, коричневый, верх Натуральная кожа, подкладка Байка	221-01-TFF-02-KM	Материал	10999.00 RUB	Натуральная кожа	true	6599.00 RUB	true	calipso
1	1281	RUB	true	222-01-BLL-06-II Сланцы, пол женский, белый, верх Искусственный лак, подкладка Искусственный лак	222-01-BLL-06-II	Материал	2499.00 RUB	Искусственный лак	true	749.00 RUB	true	velvet
1	1275	RUB	true	"223-01-HF-10-PT Обувь Туфли женские закрытые ""лодочки"" Розовый верх Искусcтвенная кожа. подкладка Текстиль."	223-01-HF-10-PT	Материал	2499.00 RUB	Искусственная кожа	true	749.00 RUB	true	calipso
1	1275	RUB	true	"223-01-HF-17-PT Обувь Туфли женские закрытые ""лодочки"" Голубой верх Искусcтвенная кожа. подкладка Текстиль."	223-01-HF-17-PT	Материал	2499.00 RUB	Искусственная кожа	true	749.00 RUB	true	calipso
1	1275	RUB	true	"223-01-HF-34-PT Обувь Туфли женские закрытые ""лодочки"" Фуксия верх Искусcтвенная кожа. подкладка Текстиль."	223-01-HF-34-PT	Материал	2499.00 RUB	Искусственная кожа	true	749.00 RUB	true	calipso
1	1308	RUB	true	223-01-TFF-01-KB Ботинки, пол мужской, черный, верх Натуральная кожа, подкладка Байка	223-01-TFF-01-KB	Материал	9999.00 RUB	Натуральная кожа	true	6999.00 RUB	true	calipso
1	1308	RUB	true	223-01-TFF-02-KB Ботинки, пол мужской, коричневый, верх Натуральная кожа, подкладка Байка	223-01-TFF-02-KB	Материал	9999.00 RUB	Натуральная кожа	true	6999.00 RUB	true	calipso
1	1399	RUB	true	2250-TFR-02-NM Обувь Ботинки мужские Коричневый Темный верх Натуральная кожа. подкладка Мех.	2250-TFR-02-NM	Материал	10999.00 RUB	Натуральный нубук	true	3499.00 RUB	true	velvet
1	1276	RUB	true	227-01-RMN-02-KM Ботинки, пол женский, коричневый, верх Натуральная кожа, подкладка Натуральный мех	227-01-RMN-02-KM	Материал	9999.00 RUB	Натуральная кожа	true	5999.00 RUB	true	calipso
1	1269	RUB	true	228-18-BLL-17-IP Босоножки, пол женский, голубой, верх Искусственный лак, подкладка Искусственная кожа	228-18-BLL-17-IP	Материал	3999.00 RUB	Искусственный лак	true	1199.00 RUB	true	velvet
1	1269	RUB	true	229-02-HF-01-PP Обувь Туфли женские открытые ремешковые Черный верх Искусcтвенная кожа. подкладка Искусcтвенная кожа.	229-02-HF-01-PP	Материал	3499.00 RUB	Искусственная кожа	true	999.00 RUB	true	calipso
1	1269	RUB	true	229-03-HF-06-PP Обувь Туфли женские открытые ремешковые Белый верх Искусcтвенная кожа. подкладка Искусcтвенная кожа.	229-03-HF-06-PP	Материал	3499.00 RUB	Искусственная кожа	true	999.00 RUB	true	calipso
1	1269	RUB	true	231-01-HF-16-PP Обувь Туфли женские открытые ремешковые Синий верх Искусcтвенная кожа. подкладка Искусcтвенная кожа.	231-01-HF-16-PP	Материал	3499.00 RUB	Искусственная кожа	true	999.00 RUB	true	calipso
1	1255	RUB	true	235-01-RMN-01-KK Полуботинки, пол женский, черный, верх Натуральная кожа, подкладка Натуральная кожа	235-01-RMN-01-KK	Материал		Натуральная кожа	true	6499.00 RUB	true	calipso
1	1280	RUB	true	235-101286-372 Сумка Жен., цвет: Розовый 20х11х15 см, верх: Искусственная кожа, пр-ль: КИТАЙ	235-101286-372	Материал	4499.00 RUB	Искусственная кожа	true	2249.00 RUB	true	calipso
1	1280	RUB	true	235-171286-372 Сумка Жен., цвет: голубой 20х11х15 см, верх: Искусственная кожа, пр-ль: КИТАЙ	235-171286-372	Материал	4499.00 RUB	Искусственная кожа	true	2249.00 RUB	true	calipso
1	1274	RUB	true	237-01-BBR-03-PT Туфли жен, пол женский, бежевый, верх Искусственная кожа, подкладка Текстиль	237-01-BBR-03-PT	Материал	4999.00 RUB	Искусственная кожа	true	999.00 RUB	true	vizzano
1	1276	RUB	true	239-01-TDK-01-KM Ботинки, пол женский, черный, верх Натуральная кожа, подкладка Натуральный мех	239-01-TDK-01-KM	Материал	13999.00 RUB	Натуральная кожа	true	8399.00 RUB	true	calipso
1	1256	RUB	true	241-04-IG-01-PB Ботильоны, пол женский, черный, верх Искусственный лак, подкладка Байка	241-04-IG-01-PB	Материал	5999.00 RUB	Искусственный лак	true	2999.00 RUB	true	calipso
1	1269	RUB	true	242-04-RT-01-PP Обувь Туфли женские открытые ремешковые Черный верх Искусcтвенная кожа. подкладка Искусcтвенная кожа.	242-04-RT-01-PP	Материал	4499.00 RUB	Искусственная кожа	true	999.00 RUB	true	calipso
1	1269	RUB	true	242-04-RT-06-PP Обувь Туфли женские открытые ремешковые Белый верх Искусcтвенная кожа. подкладка Искусcтвенная кожа.	242-04-RT-06-PP	Материал	4499.00 RUB	Искусственная кожа	true	999.00 RUB	true	calipso
1	1257	RUB	true	243-01-TDA-16-KK Обувь Полуботинки женские спортивные Синий верх Натуральная кожа. подкладка Натуральная кожа.	243-01-TDA-16-KK	Материал	8499.00 RUB	Натуральная кожа	true	2499.00 RUB	true	calipso
1	1280	RUB	true	243-031286-372 Сумка Жен., цвет: бежевый 25х11х18 см, верх: Искусственная кожа, пр-ль: КИТАЙ	243-031286-372	Материал	5999.00 RUB	Искусственная кожа	true	2999.00 RUB	true	calipso
1	1265	RUB	true	243-TDA-01-KB Обувь Полуботинки женские спортивные Черный верх Натуральная кожа. подкладка Байка.	243-TDA-01-KB	Материал	10499.00 RUB	Натуральная кожа	true	4199.00 RUB	true	velvet
1	1265	RUB	true	243-TDA-16-KB Обувь Полуботинки женские спортивные Синий верх Натуральная кожа. подкладка Байка.	243-TDA-16-KB	Материал	10499.00 RUB	Натуральная кожа	true	4199.00 RUB	true	velvet
1	1269	RUB	true	244-02-RT-16-PP Обувь Туфли женские открытые ремешковые Синий верх Искусcтвенная кожа. подкладка Искусcтвенная кожа.	244-02-RT-16-PP	Материал	3999.00 RUB	Искусственная кожа	true	1199.00 RUB	true	calipso
1	1269	RUB	true	246-02-RT-03-PP Обувь Туфли женские открытые ремешковые Бежевый+синий верх Искусcтвенная кожа. подкладка Искусcтвенная кожа.	246-02-RT-03-PP	Материал	3499.00 RUB	Искусственная кожа	true	999.00 RUB	true	calipso
1	1262	RUB	true	256-01-KZ-01-KB Полуботинки, пол мужской, черный, верх Натуральная кожа, подкладка Байка	256-01-KZ-01-KB	Материал	8999.00 RUB	Натуральная кожа	true	4499.00 RUB	true	calipso
1	1262	RUB	true	256-01-KZ-16-KB Полуботинки, пол мужской, синий, верх Натуральная кожа, подкладка Байка	256-01-KZ-16-KB	Материал	8999.00 RUB	Натуральная кожа	true	4499.00 RUB	true	calipso
1	1256	RUB	true	265-01-GF-01-PP Обувь Туфли женские закрытые деми Черный верх Искусcтвенная кожа. подкладка Искусcтвенная кожа.	265-01-GF-01-PP	Материал		Искусственная кожа	true	4999.00 RUB	true	velvet
1	1256	RUB	true	265-01-GF-02-PP Обувь Туфли женские закрытые деми Коричневый верх Искусcтвенная кожа. подкладка Искусcтвенная кожа.	265-01-GF-02-PP	Материал		Искусственная кожа	true	4999.00 RUB	true	velvet
1	1261	RUB	true	270-02-KZ-02-KK Полуботинки, пол мужской, коричневый, верх Натуральная кожа, подкладка Натуральная кожа	270-02-KZ-02-KK	Материал	8999.00 RUB	Натуральная кожа	true	4499.00 RUB	true	calipso
1	1280	RUB	true	273-051286-372 Сумка Жен., цвет: бордовый 20х8х15 см, верх: Искусственная кожа, пр-ль: КИТАЙ	273-051286-372	Материал	4999.00 RUB	Искусственная кожа	true	2499.00 RUB	true	calipso
1	1304	RUB	true	274-01-IG-01-TB Ботфорты, пол женский, черный, верх Искусственный велюр, подкладка Байка	274-01-IG-01-TB	Материал	7499.00 RUB	Текстиль	true	4999.00 RUB	true	calipso
1	1279	RUB	true	279-010988-372 Рюкзак Жен., цвет: черный 24х14х30 см, верх: Спилок, пр-ль: КИТАЙ	279-010988-372	Материал	8999.00 RUB	Спилок	true	4499.00 RUB	true	calipso
1	1280	RUB	true	291-011286-372 Сумка Жен., цвет: черный 29х12х19 см, верх: Искусственная кожа, пр-ль: КИТАЙ	291-011286-372	Материал	7999.00 RUB	Искусственная кожа	true	2999.00 RUB	true	calipso
